id;gene;pval;adjPVal
203155_at;SETDB1;0.686043990036754;0.780074757929922
212780_at;SOS1;0.00820878312109283;0.0218028907116853
201895_at;ARAF;0.371240012298564;0.500187804047488
211063_s_at;NCK1;1.49064039472311e-05;8.0258338565152e-05
201005_at;CD9;0.00237002293741719;0.00740380478850319
210651_s_at;EPHB2;0.010577894905254;0.0270882511481945
209050_s_at;RALGDS;0.422099644721186;0.551820739341936
218330_s_at;NAV2;1.02032465281405e-09;1.85948962237336e-08
220027_s_at;RASIP1;3.97918679033979e-05;0.000192820904080729
213110_s_at;COL4A5;1.06297799168348e-07;1.01290783933131e-06
213992_at;COL4A6;8.50025221037944e-11;2.37966283078941e-09
205729_at;OSMR;0.000416910270890074;0.00158957371353086
205831_at;CD2;0.612346988359904;0.718967134530007
217565_at;GRIA3;0.456429067880754;0.58340417203202
201022_s_at;DSTN;7.94886409647393e-09;1.06971688841891e-07
204735_at;PDE4A;0.000320276331098144;0.0012544156301344
202763_at;CASP3;0.0387723219738365;0.0815497256589676
202219_at;SLC6A8;1.01250901472866e-07;9.71480253425763e-07
208694_at;PRKDC;2.77192422888722e-09;4.30491884590658e-08
206370_at;PIK3CG;0.512202421761279;0.634329338965776
212046_x_at;MAPK3;0.00370812381337375;0.0109208395559007
200040_at;KHDRBS1;0.24683994092652;0.365719862992688
207860_at;NCR1;0.122798623431773;0.209550667541437
203271_s_at;UNC119;0.553387984005041;0.67045804593769
217147_s_at;TRAT1;0.445096085795838;0.573019386738706
205790_at;SKAP1;0.0292395977521775;0.06447150813011
204362_at;SKAP2;0.907353072408088;0.938547477158895
210763_x_at;NCR3;0.708875692992511;0.797836146362294
203853_s_at;GAB2;0.0839058133669824;0.154695543240527
37028_at;PPP1R15A;0.0684019881761318;0.130978964034002
220638_s_at;CBLC;1.98900019763403e-07;1.74533976741089e-06
219667_s_at;BANK1;0.200602156436575;0.310994510841509
217838_s_at;EVL;0.0220280139621925;0.0508858519134017
215075_s_at;GRB2;3.45331454513957e-05;0.00017024187083334
202149_at;NEDD9;1.00820416407582e-06;7.3970472178849e-06
203066_at;CHST15;0.0510669723930853;0.102692502631229
220320_at;DOK3;0.923812095175821;0.949872424861265
201464_x_at;JUN;0.388711666257522;0.517867993558348
207846_at;POU1F1;0.404694040882187;0.534385774742903
209348_s_at;MAF;1.3585474187299e-07;1.24794708515512e-06
203132_at;RB1;2.22875560543877e-05;0.000114383836532001
210333_at;NR5A1;0.702735592775917;0.79299579211883
206485_at;CD5;0.39953282480643;0.528958951152175
204108_at;NFYA;0.0268804143840603;0.0601501594110475
209595_at;GTF2F2;0.973665982321081;0.982467482726244
210987_x_at;TPM1;0.00424537653960881;0.0122775150354359
202474_s_at;HCFC1;0.117216983679453;0.202423387611579
216711_s_at;TAF1;0.98785488289803;0.991741889182621
211621_at;AR;0.0881354076039199;0.161068391443386
202160_at;CREBBP;0.878458959791597;0.91934487822824
221283_at;RUNX2;0.114012842375977;0.198008645106327
200887_s_at;STAT1;0.457322554626575;0.584008843507808
206118_at;STAT4;0.0382672817146978;0.0806095292328816
206074_s_at;HMGA1;0.00162697821036297;0.00531916359465425
202527_s_at;SMAD4;0.87252972903831;0.915266930128467
202927_at;PIN1;3.95579657096321e-05;0.000192059684389056
208635_x_at;NACA;1.80116469247683e-19;4.50363219706907e-16
203075_at;SMAD2;0.00664197850541219;0.0180950131345965
203528_at;SEMA4D;6.524518019049e-05;0.000300883527385285
203743_s_at;TDG;0.018550619129301;0.0440326258504881
218880_at;FOSL2;0.989979263842439;0.99310927305387
209518_at;SMARCD1;2.37357917150698e-07;2.04369743816668e-06
204254_s_at;VDR;2.86193869524469e-05;0.000143521691006615
211069_s_at;SUMO1;0.524009168239347;0.644296209548288
207700_s_at;NCOA3;0.00251872225675952;0.00780204798166688
202599_s_at;NRIP1;0.482660866739736;0.607126084714778
203313_s_at;TGIF1;2.01897632947201e-06;1.37854953965369e-05
209107_x_at;NCOA1;0.00214397538611068;0.00677278760276924
213579_s_at;EP300;0.606781898312734;0.714445968422094
203218_at;MAPK9;0.516018125853704;0.637320557071102
208763_s_at;TSC22D3;0.644232472247698;0.745344657416317
212931_at;TCF20;5.40758647398171e-06;3.24092263172192e-05
218284_at;SMAD3;0.00552633512305292;0.0154357108374458
202420_s_at;DHX9;0.00568624416939936;0.0158187415678306
202672_s_at;ATF3;0.528063670168289;0.647403329395773
200989_at;HIF1A;0.452149242860275;0.579058577570083
203732_at;TRIP4;0.00364419988410608;0.0107553793557824
219098_at;MYBBP1A;0.378255741649824;0.507071979638226
202376_at;SERPINA3;0.0678856858851503;0.130289659953354
205880_at;PRKD1;0.807504057758158;0.870259132014651
208152_s_at;DDX21;0.120920407705374;0.207315816940837
205861_at;SPIB;0.000893043710466515;0.00312740405273176
220557_s_at;PACS1;0.240072086039339;0.357989172192726
200779_at;ATF4;3.54031166415008e-06;2.23314714557035e-05
204689_at;HHEX;0.309850481159589;0.436134960082997
201652_at;COPS5;0.00169497969566703;0.00551983228841604
218559_s_at;MAFB;0.00213583075122982;0.00675149331273709
220559_at;EN1;0.109927942052435;0.192131851186851
201804_x_at;TBCB;6.61779178585161e-11;1.94215100719993e-09
205653_at;CTSG;0.000214625941799134;0.000874593717201035
216326_s_at;HDAC3;0.727284085853678;0.811323783469499
213535_s_at;UBE2I;0.692172604082261;0.784830572849304
208720_s_at;RBM39;0.248340311926803;0.36760011599679
212871_at;MAPKAPK5;0.18679631969372;0.293604172593776
205965_at;BATF;0.940412124542512;0.960306491957076
204083_s_at;TPM2;0.109847683690309;0.192072131677796
214377_s_at;CTRL;0.462711945872408;0.588492406224463
217864_s_at;PIAS1;0.0392216181325327;0.082383644268236
209481_at;SNRK;0.000293615126520528;0.00115797359992418
208270_s_at;RNPEP;2.83863252023203e-06;1.84548017513993e-05
202949_s_at;FHL2;0.000505186352787524;0.00188645154795389
208625_s_at;EIF4G1;0.0107494199410424;0.0274712281485919
209048_s_at;ZMYND8;3.32438620246068e-07;2.76155988725338e-06
212783_at;RBBP6;0.131101858857653;0.22103098505458
65770_at;RHOT2;0.0152867967096618;0.0372981132834099
205187_at;SMAD5;0.850734319253645;0.900658858439248
202530_at;MAPK14;0.0130158694389175;0.0323829651194721
214533_at;CMA1;0.000206006366574694;0.000843317483600793
201146_at;NFE2L2;4.40579962418816e-09;6.41973273911426e-08
204475_at;MMP1;0.0136984103336405;0.0338733264519935
212501_at;CEBPB;0.0470642318183416;0.0957677451485851
200057_s_at;NONO;0.175611415551306;0.279005453961421
210446_at;GATA1;0.0838927222832467;0.154694220351792
204057_at;IRF8;0.157773839086575;0.256138958688269
204562_at;IRF4;0.00167571039515221;0.0054674598686183
208228_s_at;FGFR2;3.20626315775728e-14;3.33357354699646e-12
207553_at;OPRK1;0.656353824336923;0.755175364610732
206248_at;PRKCE;0.274571808205477;0.397717152842645
202545_at;PRKCD;0.100276996651236;0.178762728095501
211359_s_at;OPRM1;0.690107979833052;0.783199887788019
221221_s_at;KLHL3;0.0302436538362066;0.066264661805162
206871_at;ELANE;0.0351596872871537;0.0752811115711586
201349_at;SLC9A3R1;0.151270392518303;0.247666637933974
212863_x_at;CTBP1;2.80363048601086e-09;4.34336906271472e-08
201220_x_at;CTBP2;5.66968966343631e-07;4.42462298203999e-06
204225_at;HDAC4;0.0033325206290119;0.00996488230181935
203845_at;KAT2B;2.26711974625961e-06;1.52139189842929e-05
206373_at;ZIC1;0.191264926876704;0.299161030378151
216320_x_at;MST1;5.84934523852859e-13;3.91061573112751e-11
207197_at;ZIC3;0.074626614847081;0.140678820690321
210339_s_at;KLK2;0.0647213283638002;0.125371249954173
213943_at;TWIST1;0.0222973713138827;0.0514272457454737
216836_s_at;ERBB2;6.46513114390103e-15;9.62227018583937e-13
209659_s_at;CDC16;7.26061927365893e-07;5.51807064798079e-06
209416_s_at;FZR1;2.5624264620043e-05;0.000129855920664685
206918_s_at;CPNE1;0.00325681207792288;0.00977356327368982
210961_s_at;ADRA1D;0.0656780165555864;0.126870606146159
204583_x_at;KLK3;0.0194106693146301;0.0457590585209215
214032_at;ZAP70;0.0532844419070331;0.106350337388644
211339_s_at;ITK;0.449857372592529;0.576950848599897
210934_at;BLK;0.918011698348476;0.946477177367033
204713_s_at;F5;1.46085976450438e-06;1.02835972836902e-05
207413_s_at;SCN5A;0.822635615811283;0.87994786695079
201598_s_at;INPPL1;9.42057630499489e-08;9.15120784499193e-07
209141_at;UBE2G1;6.21461251343214e-08;6.37367396578577e-07
204835_at;POLA1;0.000140819831008554;0.000598005953556026
204011_at;SPRY2;0.774643811438395;0.846686109873999
204718_at;EPHB6;3.7600451051935e-16;1.05700668282037e-13
201345_s_at;UBE2D2;0.613286277508575;0.719529377009404
209042_s_at;UBE2G2;0.00024601499489012;0.000986518298917808
204306_s_at;CD151;6.04984439339691e-07;4.69200710956874e-06
200682_s_at;UBE2L3;0.213629615737938;0.326343775165652
206297_at;CTRC;0.294151783560221;0.419325609814125
207436_x_at;SORBS1;0.0604454643041179;0.118353828462033
208011_at;PTPN22;0.926394899036817;0.951667134573401
221308_at;FRS2;0.110005600337634;0.192213838633278
201024_x_at;EIF5B;0.993255645857543;0.995189442732942
218409_s_at;DNAJC1;0.00270365476991579;0.00830289656926729
207073_at;CDKL2;0.385377896265233;0.514248528029453
206288_at;PGGT1B;0.0460898957417506;0.0941067902275627
204091_at;PDE6D;0.000113256063249332;0.000493182620251881
206888_s_at;ARHGDIG;0.125902841650812;0.213834713533278
218501_at;ARHGEF3;0.00294081522283577;0.00894769333557868
213044_at;ROCK1;0.383493051511194;0.511951962626048
40489_at;ATN1;0.457120641714074;0.583870276124781
200059_s_at;RHOA;0.607030459503412;0.71467132542722
208564_at;KCNA2;0.591123277798894;0.7014258939865
201042_at;TGM2;0.0683291931652299;0.130899720035505
200859_x_at;FLNA;4.30931027977191e-10;9.03942904659537e-09
206323_x_at;OPHN1;0.445519578609832;0.573269428960489
217004_s_at;MCF2;0.0223880875513666;0.0515842002519693
200915_x_at;KTN1;0.699075571320155;0.790223485270162
202161_at;PKN1;0.000175107826718765;0.000727308322138871
207562_at;DGKQ;0.143033052279893;0.237004535401355
202801_at;PRKACA;0.106329017229351;0.187202559273532
209011_at;TRIO;0.0271669112342145;0.0606393008837974
211716_x_at;ARHGDIA;0.000350315103697922;0.00136140485745459
201603_at;PPP1R12A;0.11087050144286;0.193458495443509
219400_at;CNTNAP1;0.0222726485046527;0.0513845085080582
205203_at;PLD1;0.00754901165758228;0.020222357776536
200839_s_at;CTSB;6.29951388102965e-14;6.05900967423003e-12
212629_s_at;PKN2;0.0858639205918777;0.157782024702134
202117_at;ARHGAP1;0.00276248457835948;0.00845655783512494
222024_s_at;AKAP13;0.551966964169302;0.669190359391448
203136_at;RABAC1;1.51385944107763e-07;1.37345941453937e-06
216912_at;ARHGEF4;0.128668677397059;0.217674669122874
201334_s_at;ARHGEF12;0.0204258302964201;0.0477940726868508
202902_s_at;CTSS;0.589574342339675;0.70078517093845
202913_at;ARHGEF11;7.30372465838073e-05;0.000332849612492501
201609_x_at;ICMT;4.04026294408843e-09;5.95652916591905e-08
216060_s_at;DAAM1;4.57789487194795e-10;9.4835700095815e-09
213633_at;SH3BP1;0.0643293680452586;0.124708599674651
209435_s_at;ARHGEF2;2.78716662233873e-11;9.59921683539361e-10
221293_s_at;DEF6;3.06756525636817e-05;0.000152852534217277
218913_s_at;GMIP;0.923736015741609;0.949872424861265
209444_at;RAP1GDS1;0.613202812557433;0.719529377009404
205802_at;TRPC1;0.00429959959666862;0.0124199616815044
204740_at;CNKSR1;1.42978844059925e-06;1.0093289149843e-05
213039_at;ARHGEF18;5.12960029271142e-09;7.32917289822607e-08
35147_at;MCF2L;0.0191714445836282;0.0452998299347042
207589_at;ADRA1B;0.329882514296792;0.457590912711215
200077_s_at;OAZ1;1.51307307477901e-05;8.12430443449006e-05
201365_at;OAZ2;1.61091153204233e-07;1.44993635519029e-06
204638_at;ACP5;0.517116234711296;0.638202089472914
202351_at;ITGAV;2.84688775886698e-15;4.94330427241042e-13
200678_x_at;GRN;0.140120756273525;0.233260944731239
206009_at;ITGA9;0.000529051905300603;0.00196325524490001
211380_s_at;PRKG1;0.0315125893222696;0.0686838200326038
208195_at;TTN;0.700892926913476;0.791559473556665
201953_at;CIB1;3.51198457411242e-10;7.6894625473824e-09
203562_at;FEZ1;3.64331563870225e-08;4.01664304365569e-07
208780_x_at;VAPA;0.316972638743169;0.443471733343155
207848_at;AVP;0.0575348273550457;0.113400663974899
207576_x_at;OXT;0.00379398014939545;0.0111291271299254
211262_at;PCSK6;0.410693008180981;0.540528896544755
216953_s_at;WT1;0.893652830042399;0.929690491739176
212825_at;PAXIP1;4.49126036068191e-07;3.61789542714209e-06
217427_s_at;HIRA;0.107450916120127;0.188745953637077
205619_s_at;MEOX1;2.98736034233928e-05;0.000149212860567022
205402_x_at;PRSS2;0.00273246277945575;0.00837901635240514
206201_s_at;MEOX2;0.000546102811054369;0.00201873960490885
221969_at;PAX5;0.990016376486013;0.99310927305387
204798_at;MYB;1.92220145647824e-07;1.69713012774653e-06
207826_s_at;ID3;0.000915457253519076;0.00319627067719448
211762_s_at;KPNA2;1.76464751997958e-09;2.92983045083463e-08
202059_s_at;KPNA1;3.75212122455172e-06;2.34662428961208e-05
216038_x_at;DAXX;4.91348945653266e-07;3.91222459416364e-06
204872_at;TLE4;3.87057854984498e-11;1.25362624430471e-09
211024_s_at;NKX2-1;0.114718200662323;0.198891546897845
209117_at;WBP2;0.0120560793453276;0.0302913956807178
207059_at;PAX9;0.0573192455009235;0.113028926040413
202401_s_at;SRF;0.0201314991539021;0.0472114054440224
210892_s_at;GTF2I;0.0364990026255927;0.0776302366153726
204970_s_at;MAFG;7.04597886710098e-08;7.10967133143636e-07
36711_at;MAFF;0.517508948429976;0.638589288752211
205815_at;REG3A;0.270496694861985;0.392952553934992
202446_s_at;PLSCR1;0.656239802097047;0.755113668275866
219937_at;TRHDE;0.166051219334332;0.266423555456599
202584_at;NFX1;0.00307540383721135;0.00928936911640887
210049_at;SERPINC1;0.877284181691135;0.918401269491428
212526_at;SPG20;0.784625544549713;0.853806994338977
205911_at;PTH1R;0.380101511727957;0.508837038186414
206000_at;MEP1A;0.713709455619329;0.801130545166849
206772_at;PTH2R;0.610990755739468;0.717846671201469
201202_at;PCNA;7.02268860109014e-11;2.05134703015955e-09
202411_at;IFI27;0.000649099035780758;0.00234538616917082
212158_at;SDC2;0.0670536818988002;0.129029572279329
209112_at;CDKN1B;0.269997680236221;0.392455644496365
201710_at;MYBL2;3.15154024660068e-06;2.02677758040132e-05
207143_at;CDK6;0.0299306761008213;0.0657055860601348
203847_s_at;AKAP8;0.435581489952568;0.564291005507545
209945_s_at;GSK3B;0.152183783686386;0.248999039870069
218117_at;RBX1;0.55133746227508;0.668556833497872
35846_at;THRA;7.15853108163215e-05;0.000327105100813469
207044_at;THRB;0.00456377989544673;0.0130683408733108
201371_s_at;CUL3;1.13160949773264e-07;1.06531490516969e-06
203301_s_at;DMTF1;0.182072217828072;0.287397691173478
219863_at;HERC5;0.209757700020026;0.321686796571438
209977_at;PLG;0.0168084887661734;0.0404270347354175
220651_s_at;MCM10;0.662743216158803;0.760393476733337
218086_at;NPDC1;1.65101590288054e-07;1.48070307157909e-06
211518_s_at;BMP4;3.97012015442623e-07;3.23562204502195e-06
210355_at;PTHLH;0.377939616536695;0.50681122878277
209830_s_at;SLC9A3R2;0.865215020588643;0.910055375012554
213507_s_at;KPNB1;1.23300909198981e-07;1.14509829272261e-06
208792_s_at;CLU;0.00229726862220719;0.00719450208287432
201015_s_at;JUP;6.79752843070718e-08;6.91478441340124e-07
211489_at;ADRA1A;0.93057842538025;0.954161524981865
205754_at;F2;0.953473165465861;0.969525946698186
204769_s_at;TAP2;0.220496581524636;0.334829134242803
208612_at;PDIA3;0.11421162712683;0.198233203156966
208829_at;TAPBP;0.27553666211876;0.398883667184893
206078_at;KALRN;0.879683583620222;0.920318339951466
210335_at;RASSF9;0.17326665415459;0.275841042944184
201426_s_at;VIM;0.365427691851001;0.49379345044544
217976_s_at;DYNC1LI1;0.0172495164766436;0.0412891929908095
206625_at;PRPH2;0.775452008223346;0.84699467122211
206352_s_at;PEX10;0.00114225039169931;0.00388688470251083
202850_at;ABCD3;0.00127020654814152;0.00427459549525312
209156_s_at;COL6A2;0.638906380791035;0.740896723184261
205142_x_at;ABCD1;6.68274593117888e-10;1.29130895875732e-08
209301_at;CA2;6.99596103365555e-07;5.3363944382405e-06
201706_s_at;PEX19;0.635789275194879;0.738377846584893
207583_at;ABCD2;0.0938816640862083;0.169635578032342
202449_s_at;RXRA;9.44910547374021e-10;1.73724583283382e-08
207760_s_at;NCOR2;0.351755332128384;0.480819553123781
200857_s_at;NCOR1;0.130337080675404;0.22010998008968
208956_x_at;DUT;2.13146100770818e-07;1.85438590942015e-06
208822_s_at;DAP3;0.653054914183012;0.752269289532738
203497_at;MED1;2.06460848603433e-08;2.41682914722857e-07
219195_at;PPARGC1A;6.03187531514926e-05;0.000280753928480998
207574_s_at;GADD45B;0.142135548880791;0.235767365278976
204121_at;GADD45G;0.784987740687778;0.854052452708955
215337_at;MED24;0.182026813223958;0.287372044314424
203920_at;NR1H3;0.213072742754831;0.325692068702884
217718_s_at;YWHAB;0.480386153943577;0.605239110813524
201782_s_at;AIP;0.00640584545764174;0.0175357740117007
221803_s_at;NRBF2;0.211393937719566;0.323561093213762
218664_at;MECR;0.00110354946282524;0.00377471282742577
221220_s_at;SCYL2;0.451356208392962;0.578372333067886
206603_at;SLC2A4;0.306229716110889;0.432548176569691
200640_at;YWHAZ;1.5499774324121e-07;1.39912042310586e-06
206571_s_at;MAP4K4;0.000496065284409868;0.00185627302774384
213108_at;CAMK2A;0.250732497849911;0.370293280838297
204983_s_at;GPC4;0.356236760010952;0.485149452468075
206264_at;GPLD1;0.0046755073532353;0.0133454778379333
209707_at;PIGK;0.0108215991655915;0.0276307378867354
202273_at;PDGFRB;0.284314863102285;0.408375967199536
200634_at;PFN1;0.00195726872893566;0.00624547566338784
209644_x_at;CDKN2A;2.75178339931173e-07;2.33081274107014e-06
206545_at;CD28;0.375959188366091;0.50496796013675
214049_x_at;CD7;0.696776784032589;0.78826380906483
202451_at;GTF2H1;0.0104252428993754;0.0267576240459847
205418_at;FES;0.0982074789268952;0.175674617476612
218872_at;TESC;0.420286994056329;0.549952980028092
202454_s_at;ERBB3;0.677882851222434;0.773256515144422
201714_at;TUBG1;1.49946524403207e-09;2.55747810107625e-08
211287_x_at;CSF2RA;0.95212052400876;0.968623223301938
221914_at;SYN1;0.333016563581217;0.461060141516321
212590_at;RRAS2;0.00107954061334591;0.00370475343070287
202692_s_at;UBTF;0.0012170671272853;0.0041112599906298
206702_at;TEK;0.00204342545003093;0.00649387518461785
204468_s_at;TIE1;0.633540516832818;0.736792887576175
208039_at;SLC9A2;0.0551665249628698;0.109509668956145
209185_s_at;IRS2;0.331358100193571;0.459170801221462
204552_at;INPP4A;0.0313565234153407;0.068403290130621
206613_s_at;TAF1A;0.00532819650464509;0.0149490827426106
205498_at;GHR;1.41788145614516e-07;1.29483958836573e-06
208640_at;RAC1;0.292434643377147;0.417448950845066
211058_x_at;TUBA1B;0.0967816963530678;0.173596092942045
205227_at;IL1RAP;0.0250538814523057;0.0566920589894526
210944_s_at;CAPN3;0.591037354390835;0.70139050826713
205456_at;CD3E;0.192275633936121;0.300291065018036
203879_at;PIK3CD;0.590542281250518;0.701135764500853
212688_at;PIK3CB;0.00645096743260437;0.0176399813741076
207403_at;IRS4;0.00616356879785998;0.0169766329832222
210428_s_at;HGS;3.09964301238492e-05;0.000154389390202535
214987_at;GAB1;0.555394580529259;0.671782415419582
204485_s_at;TOM1L1;0.121509986484358;0.208012851023886
218997_at;POLR1E;2.21424728128183e-11;7.79789281988324e-10
206152_at;AGAP2;0.686625381904208;0.780593846009494
203966_s_at;PPM1A;0.00120855050881066;0.0040838097431422
217822_at;WBP11;0.0648097981213039;0.125523175230448
207817_at;IFNW1;0.00314760965460215;0.00948684086350919
202615_at;GNAQ;0.0441353268174053;0.0909627193984835
202743_at;PIK3R3;0.369654598078936;0.498623808697794
211338_at;IFNA2;0.52596184767173;0.64568887897371
206538_at;MRAS;0.064131860376557;0.12436428081708
207010_at;GABRB1;0.00509053348727494;0.014385589886508
207709_at;PRKAA2;0.992110962940526;0.994736647580596
209799_at;PRKAA1;0.00108476540562223;0.0037155444112573
200703_at;DYNLL1;0.0308731458273435;0.0674901327388439
208173_at;IFNB1;0.794359020312949;0.860354887979944
210976_s_at;PFKM;0.0130943210567673;0.0325587115854624
204450_x_at;APOA1;0.662835395091978;0.760393476733337
205334_at;S100A1;0.000420383352563843;0.00160107113522195
209686_at;S100B;0.608392489225211;0.715668319560932
211169_s_at;PPP1R3A;0.298597231485993;0.424597655600306
205374_at;SLN;0.204881504042688;0.315827849066266
203649_s_at;PLA2G2A;0.187563172750428;0.294439325179038
213905_x_at;BGN;0.429819354030427;0.55905134873995
209533_s_at;PLAA;0.172556781040305;0.274920973182859
207415_at;PLA2R1;0.341709531591913;0.470068855368195
203131_at;PDGFRA;0.000879061454809294;0.00308674215526633
208605_s_at;NTRK1;0.229203957908737;0.345158742685502
213960_at;NTRK3;6.05805871984328e-10;1.19838370435887e-08
201190_s_at;PITPNA;0.141559447003157;0.235058140704807
214137_at;PTPRJ;0.0120288868411008;0.0302342467405391
208431_s_at;TUB;0.818036430035456;0.876883430361251
212870_at;SOS2;0.067950472128808;0.130353966940979
207556_s_at;DGKZ;0.970232575739724;0.980221641361918
201945_at;FURIN;3.92388876493669e-05;0.000190806913026988
209643_s_at;PLD2;0.929392049284903;0.953336019048232
212506_at;PICALM;0.00203748737350619;0.00647994585183779
220611_at;DAB1;0.333770828666707;0.461797576360245
217911_s_at;BAG3;2.1323431611928e-05;0.000110175806434868
205170_at;STAT2;0.133960400665885;0.224952710426446
204953_at;SNAP91;0.720709103513763;0.806219149259938
218030_at;GIT1;2.48958777456166e-10;5.78528370958548e-09
201832_s_at;USO1;0.000112374924460168;0.000489516134355755
211768_at;LAT2;0.942992887338235;0.962313041996785
217149_x_at;TNK1;1.48027298800513e-08;1.81791482279373e-07
214015_at;SOCS7;0.278264411630742;0.401808925179895
206425_s_at;TRPC3;0.477301084042377;0.602781053309706
202891_at;NIT1;0.940345343009834;0.960306491957076
220243_at;ZBTB44;0.00242979750335896;0.0075621927774443
204407_at;TTF2;0.000121317154345927;0.000524630599665438
207312_at;PHKG1;0.000615089303625526;0.00223802283874457
218080_x_at;FAF1;0.0195356604564332;0.0459865989505419
214442_s_at;PIAS2;0.0113421025317628;0.0287858233560898
218306_s_at;HERC1;0.0268534064883689;0.0601004811882543
209587_at;PITX1;0.174548913108542;0.277590416738703
207203_s_at;NR1I2;0.447486701662481;0.574813246593027
206445_s_at;PRMT1;3.65441174399886e-06;2.29275714524083e-05
207007_at;NR1I3;0.0509323306313241;0.102516994094076
215948_x_at;ZMYM5;0.00352998862848477;0.0104776633032566
201785_at;RNASE1;0.0469107244322042;0.0955020154455979
206259_at;PROC;0.45784106115068;0.584432197927895
205479_s_at;PLAU;0.0332703655050341;0.072012830599712
205620_at;F10;0.00024899880856118;0.00099775099507432
206657_s_at;MYOD1;0.313741850134924;0.440026992414945
200068_s_at;CANX;0.0511165409803212;0.102759124511332
212293_at;HIPK1;0.317563596454922;0.444164232795746
203525_s_at;APC;0.10477482129956;0.185144143588282
200636_s_at;PTPRF;8.02165477639054e-16;1.72908151749025e-13
201131_s_at;CDH1;0.00462460630163412;0.0132182962924165
206032_at;DSC3;4.18438094951699e-10;8.83667747142929e-09
204677_at;CDH5;0.3575381530086;0.486286117157693
201642_at;IFNGR2;3.41536949317794e-11;1.13561035648167e-09
212761_at;TCF7L2;2.12866204716242e-06;1.44007212736064e-05
203038_at;PTPRK;6.42837267204707e-06;3.78200071274976e-05
214154_s_at;PKP2;0.203132735069964;0.313868181042498
205503_at;PTPN14;0.011229513356381;0.028546436759145
216091_s_at;BTRC;0.613129965410501;0.719529377009404
212849_at;AXIN1;0.370877966188546;0.499753862178186
213247_at;SVEP1;0.00651164156271678;0.0177825563165324
202627_s_at;SERPINE1;0.15779733321205;0.256138958688269
201860_s_at;PLAT;0.00540461189572538;0.0151492374887695
210354_at;IFNG;0.493914786231503;0.617862983536747
201982_s_at;PAPPA;0.608027198939392;0.715507910498896
201300_s_at;PRNP;0.00307530893646981;0.00928936911640887
200665_s_at;SPARC;0.617613738697716;0.723316811353521
201108_s_at;THBS1;0.531985441989372;0.650879841674662
202992_at;C7;0.110277199729406;0.192580744659454
201648_at;JAK1;1.39032237965016e-07;1.27432627495501e-06
217512_at;KNG1;0.496587990287228;0.620243852810887
205075_at;SERPINF2;7.17405353746403e-05;0.000327694619383907
209521_s_at;AMOT;0.0226680139246002;0.0521235074646591
203726_s_at;LAMA3;1.77144591991809e-11;6.53292533652387e-10
205352_at;SERPINI1;0.296720054587638;0.422553152119222
206651_s_at;CPB2;0.0532942620172654;0.106350337388644
200934_at;DEK;0.133151848927332;0.223745217108804
211362_s_at;SERPINB13;0.0420299734737854;0.0873182750822941
200986_at;SERPING1;9.04336040171216e-05;0.000403497829201304
204697_s_at;CHGA;0.118979605439036;0.204690109701229
206814_at;NGF;0.559403383266726;0.675128979399615
209277_at;TFPI2;0.363827052017024;0.492056015179234
201614_s_at;RUVBL1;8.45965094360532e-10;1.57303888370381e-08
218451_at;CDCP1;2.37603497945862e-08;2.73025637069777e-07
213729_at;PRPF40A;0.552360307776089;0.669537382956822
211366_x_at;CASP1;0.0820023656320853;0.151755557976112
205828_at;MMP3;0.0217710010667471;0.0503665905507906
205710_at;LRP2;0.0896711348497354;0.163444893992039
219643_at;LRP1B;0.0133769169379179;0.0331926302952339
208628_s_at;YBX1;2.27387985816739e-09;3.66340798799081e-08
209443_at;SERPINA5;0.113157557550329;0.196758801737722
200999_s_at;CKAP4;0.00162655655798136;0.00531916359465425
202621_at;IRF3;0.794432363939944;0.860359789845563
209955_s_at;FAP;0.000219998432052837;0.000893283662723145
204580_at;MMP12;0.289381887974177;0.413894561658066
207136_at;ARR3;0.378612889538724;0.50744193235561
204337_at;RGS4;0.336274191930654;0.464387490060426
201746_at;TP53;0.451328114624998;0.578372333067886
204626_s_at;ITGB3;0.338210500616002;0.466380170907519
213294_at;EIF2AK2;0.00911572295927538;0.0238619699407162
202716_at;PTPN1;0.988993557004271;0.992486550784026
216061_x_at;PDGFB;0.911154627512868;0.941192692156149
201358_s_at;COPB1;0.697057708388339;0.788510266944537
201716_at;SNX1;1.36712674891325e-10;3.42190752580195e-09
211475_s_at;BAG1;1.13443837946108e-10;2.99214105907646e-09
206204_at;GRB14;0.609510108810711;0.716578463452277
208684_at;COPA;2.58519960865986e-08;2.94087038284491e-07
204642_at;S1PR1;0.181598489126912;0.286985755412041
203315_at;NCK2;3.37869630574861e-10;7.43670091804033e-09
202290_at;PDAP1;1.58778542588861e-06;1.1095859918647e-05
209790_s_at;CASP6;0.000459013347806098;0.00173214152558764
213136_at;PTPN2;0.0018554604310529;0.00596783285542149
202113_s_at;SNX2;0.00460918094415861;0.013183248722002
212652_s_at;SNX4;0.00616844125006764;0.0169825704708975
219304_s_at;PDGFD;9.64559704008548e-08;9.34076329939184e-07
205463_s_at;PDGFA;0.0741246245505951;0.140043950549041
201536_at;DUSP3;5.24063491553816e-12;2.37385571427746e-10
212638_s_at;WWP1;0.0552403842758557;0.109604076212783
203887_s_at;THBD;0.687520359228621;0.781293867432555
204022_at;WWP2;0.0597141144779552;0.117086866248964
207681_at;CXCR3;0.50622682319122;0.629172655685122
202068_s_at;LDLR;0.738543229749721;0.818563337038086
